FID,FID_H2_REN,nome_usina,proprietario,RIO,potencia_instalada_kw,ano_inicio_operacao,codigo_ceg_aneel,potencial_h2_t_ano,fonte_energia,FID_LM_Est,NM_REGIAO,CD_GCUF,NM_UF,NM_UF_SIGL,AR_MUN_201,longitude,latitude,fonte_dado,origem
855,1111,Paracatu 3,100% para SOLAIRE PARACATU III ENERGIA SOLAR SPE S.A (PIE), ,33000.0,1546992000000.0,UFV.RS.MG.033990-3.01,9565,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-47.09220034199994,-17.22013817399993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
856,1109,Paracatu 1,100% para ENGIE SOLAR PARACATU I GERACAO CENTRALIZADA SPE S.A. (PIE), ,33000.0,1546992000000.0,UFV.RS.MG.033999-7.01,9565,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-47.08915430799998,-17.21342113899989,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
857,1249,DVPA,Destilaria Vale do Paracatu Agroenergia Ltda., ,28000.0,1289260800000.0,UTE.AI.MG.030266-0.01,8116,BIOMASSA,16,SUDESTE,31,Minas Gerais,MG,586520.732,-46.66338829899993,-17.12289764099995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
858,1661,Itiquira (Casas de Forças I e II),Itiquira Energética S.A.,Rio Itiquira,157370.0,1036540800000.0,UHE.PH.MT.027244-2.01,45614,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-54.83073611099993,-17.09064722199998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
859,1323,Enervale,Central Bionergética Enervale S.A., ,30000.0,1343260800000.0,UTE.AI.MG.030850-1.01,8696,BIOMASSA,16,SUDESTE,31,Minas Gerais,MG,586520.732,-46.17999994099994,-17.06378609599997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
860,1372,Bioenergética Vale do Paracatu - BEVAP,Bioenergética Vale do Paracatu S.A., ,55000.0,1297728000000.0,UTE.AI.MG.030063-2.01,15942,BIOMASSA,16,SUDESTE,31,Minas Gerais,MG,586520.732,-46.18358438199996,-17.06217528500001,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
861,1690,Corumbá III,"Energética Corumbá III S.A., Geração CIII S.A.",Rio Corumbá,96447.0,1256342400000.0,UHE.PH.GO.028352-5.01,27956,HIDRO,24,CENTRO-OESTE,52,Goiás,GO,340106.492,-47.93461948599999,-16.78820050799995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
862,1585,Irapé,CEMIG Geração e Transmissão S/A,Rio Jequitinhonha,399000.0,1153353600000.0,UHE.PH.MG.001146-0.01,0,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.57472199999992,-16.73805600000001,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
863,12,Santa Marta,CEMIG Geração e Transmissão S.A.,Ribeirão Ticororó,1000.0,-820540800000.0,CGH.PH.MG.026725-2.02,290,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.30854280599993,-16.62789332399995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
864,1344,Veracel,Veracel Celulose S/A, ,117045.0,1136160000000.0,UTE.FL.BA.029014-9.01,33926,BIOMASSA,15,NORDESTE,29,Bahia,BA,564732.45,-39.57053455399998,-16.37400966599992,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
865,1670,Corumbá IV,Corumbá Concessões S/A,Rio Corumbá,129200.0,1143849600000.0,UHE.PH.GO.027795-9.01,37449,HIDRO,24,CENTRO-OESTE,52,Goiás,GO,340106.492,-48.18748167399997,-16.32273448099995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
866,1767,Francisco Sá 1, , ,33000.0,,UFV.RS.MG.033236-4.01,9565,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.67228704499998,-16.29717542199994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
867,1769,Francisco Sá 2, , ,33000.0,,UFV.RS.MG.033237-2.01,9565,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.67228704499998,-16.29717542199994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
868,1768,Francisco Sá 3, , ,33000.0,,UFV.RS.MG.033238-0.01,9565,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.668400279,-16.29069777399999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
869,1634,Queimado,"CEB Participações S.A., CEMIG Geração e Transmissão S.A.",Rio Preto,105000.0,1087344000000.0,UHE.PH.MG.002176-8.01,30435,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-47.32333228999998,-16.21072107399997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
870,147,Mestre,GERMAT Geradora de Energia do Estado de Mato Grosso Ltda.,Córrego Mestre,2000.0,1414368000000.0,CGH.PH.MT.029154-4.02,580,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-55.35945024399994,-15.97803067199995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
871,96,Embaúba,Hidrelétrica Embaúba S.A.,Córrego Tenente Amaral,4500.0,1345852800000.0,CGH.PH.MT.030814-5.02,1304,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-55.08165928399997,-15.97658909999996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
872,1799,Janaúba 8, , ,50000.0,,UFV.RS.MG.040864-6.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.51428611099994,-15.97274999999992,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
873,202,Cambará,Hidrelétrica Cambará S.A.,Córrego Tenente Amaral,3499.2,1356048000000.0,CGH.PH.MT.030813-7.02,1014,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-55.08866274099999,-15.97077285499993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
874,1798,Janaúba 7, , ,50000.0,,UFV.RS.MG.040863-8.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.50518055599998,-15.97050277799997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
875,1677,Itapebi,Itapebi Geração de Energia S/A,Rio Jequitinhonha,462011.0,1045526400000.0,UHE.PH.BA.001175-4.01,0,HIDRO,15,NORDESTE,29,Bahia,BA,564732.45,-39.59263939100001,-15.96564305499995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
876,1818,Janaúba 11, , ,50000.0,,UFV.RS.MG.040867-0.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.54688888699993,-15.96414999999996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
877,1800,Janaúba 9, , ,50000.0,,UFV.RS.MG.040865-4.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.518330556,-15.96121111099998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
878,1819,Janaúba 10, , ,50000.0,,UFV.RS.MG.040866-2.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.53094166700001,-15.96068333299992,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
879,1824,Janaúba 6, , ,50000.0,,UFV.RS.MG.040862-0.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.50110277799992,-15.95475277799994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
880,1821,Janaúba 5, , ,50000.0,,UFV.RS.MG.040861-1.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.50180833299994,-15.94876388899993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
881,1820,Janaúba 14, , ,50000.0,,UFV.RS.MG.040870-0.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.51805555699998,-15.94684722299998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
882,1817,Janaúba 4, , ,50000.0,,UFV.RS.MG.040860-3.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.49198055599992,-15.94311666699995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
883,1823,Janaúba 13, , ,50000.0,,UFV.RS.MG.040869-7.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.52501389099992,-15.93896388899999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
884,1822,Janaúba 12, , ,50000.0,,UFV.RS.MG.040868-9.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.50355555299991,-15.93676388599994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
885,1797,Janaúba 3, , ,50000.0,,UFV.RS.MG.040859-0.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.47671944399993,-15.93401944399998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
886,1796,Janaúba 2, , ,50000.0,,UFV.RS.MG.040858-1.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.46902499999993,-15.9248222219999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
887,1795,Janaúba 1, , ,50000.0,,UFV.RS.MG.040857-3.01,14493,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.47683611099999,-15.92110555599995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
888,1739,Rio Claro de Goiás, , ,38250.0,,UTE.AI.GO.031905-8.01,11087,BIOMASSA,24,CENTRO-OESTE,52,Goiás,GO,340106.492,-51.50776388899995,-15.91443611099995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
889,1490,Novo Milênio,Agropecuária Novo Milênio Ltda, ,12000.0,1613174400000.0,UTE.AI.MT.035588-7.01,3478,BIOMASSA,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-58.12529999999995,-15.70439999999994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
890,1065,FCR III Itapuranga,100% para FCR VII USINA DE ENERGIA FOTOVOLTAICA LTDA (PIE), ,9125.0,1568764800000.0,UFV.RS.MG.032323-3.02,2645,UFV,24,CENTRO-OESTE,52,Goiás,GO,340106.492,-49.8038853739999,-15.66859340399998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
891,1186,Jaíba 9,Jaíba 9 Energias Renováveis S.A., ,22500.0,1630368000000.0,UFV.RS.MG.035805-3.01,6522,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.61888161199997,-15.35138888899995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
892,1172,Jaíba 3,Jaíba 3 Energias Renováveis S.A., ,33000.0,1630368000000.0,UFV.RS.MG.034392-7.01,9565,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.62999999499994,-15.34972222099998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
893,1193,Jaíba 4,Jaíba 4 Energias Renováveis S.A., ,33000.0,1630368000000.0,UFV.RS.MG.034394-3.01,9565,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.62722221999996,-15.34194444599993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
894,1781,Jaíba SE1, , ,40000.0,,UFV.RS.MG.043162-1.01,11594,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.618656491,-15.3299761559999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
895,1229,Codora,Albioma Codora Energia S.A., ,68000.0,1316822400000.0,UTE.AI.GO.030355-0.01,19710,BIOMASSA,24,CENTRO-OESTE,52,Goiás,GO,340106.492,-49.15796455399992,-15.27136966499996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
896,1642,Jauru,"Cinco Estrelas Agropecuária e Participações Ltda., Queiroz Galvão Energética S.A.",Rio Jauru,121500.0,1054857600000.0,UHE.PH.MT.001245-9.01,35217,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-58.727777778,-15.23555555599992,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
897,1367,Esplanada (Antiga Jalles Machado),Albioma Esplanada Energia S.A., ,65000.0,1057017600000.0,UTE.AI.GO.028112-3.01,18841,BIOMASSA,24,CENTRO-OESTE,52,Goiás,GO,340106.492,-48.98868982700002,-15.21700236099995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
898,1377,Goianésia,Usina Goianésia S.A., ,7300.0,1083369600000.0,UTE.AI.GO.028113-1.01,2116,BIOMASSA,24,CENTRO-OESTE,52,Goiás,GO,340106.492,-49.096900084,-15.21519998699995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
899,1225,São Judas Tadeu,Sada Bio-Energia e Agricultura Ltda., ,56000.0,1236902400000.0,UTE.AI.MG.029759-3.01,16232,BIOMASSA,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.88477777699997,-15.19972222099997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
900,1381,Cooper-Rubi,Cooperativa Agroindustrial de Rubiataba Ltda, ,20000.0,544233600000.0,UTE.AI.GO.029153-6.01,5797,BIOMASSA,24,CENTRO-OESTE,52,Goiás,GO,340106.492,-49.74883455400001,-15.17540966499998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
901,1156,Ita 01,100% para MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (REG), ,3375.0,1552089600000.0,UFV.RS.MG.043223-7.01,978,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-44.13861110999992,-15.12944443999989,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
902,1157,Ita 02,100% para MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (REG), ,3250.0,1552089600000.0,UFV.RS.MG.043268-7.01,942,UFV,16,SUDESTE,31,Minas Gerais,MG,586520.732,-44.13472221999994,-15.12666669999992,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
903,1667,Guaporé,"Mineração Santa Elina Indústria e Comércio S.A., Tangará Energia S.A.",Rio Guaporé,120000.0,1049760000000.0,UHE.PH.MT.001066-9.01,34783,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-58.96472199999991,-15.12388899999995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
904,1756,Codora, , ,10000.0,,UTE.AI.GO.030355-0.01,2899,BIOMASSA,24,CENTRO-OESTE,52,Goiás,GO,340106.492,-49.299444444,-15.08277777799994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
905,1430,Barralcool,Usina Barracol S.A., ,30000.0,1033430400000.0,UTE.AI.MT.000227-5.01,8696,BIOMASSA,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-57.21052537699995,-15.03297384099994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
906,232,Glicério Rocha,Caiana Energia Ltda.,Ribeirão Caiana,3000.0,1472688000000.0,CGH.PH.MT.035769-3.01,870,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-55.13267282799995,-14.97351301600001,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
907,271,Caramujo,Caramujo Energética Ltda.,Córrego Caramujo,3520.8,1569888000000.0,CGH.PH.MT.032151-6.02,1021,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-58.05805000000001,-14.95027777799989,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
908,1578,Manso,"Furnas Centrais Elétricas S/A., Produtores Energétios de Manso S.A.",Rio Manso,210000.0,975456000000.0,UHE.PH.MT.001401-0.01,60870,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-55.78527653899991,-14.87117506499989,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
909,9,Dona Assunta,Eloi Brunetta & Cia Ltda,Córrego Água Suja,1900.0,770428800000.0,CGH.PH.MT.000040-0.02,551,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-53.29271234299996,-14.86394279699995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
910,167,Desidério,Eloi Brunetta e Cia. Ltda.,Rio Noidore,996.0,1250294400000.0,CGH.PH.MT.030374-7.01,289,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-53.29201441099995,-14.85817662099989,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
911,1530,Juba II,Itamarati Norte S.A . - Agropecuária,Rio Juba,42000.0,808531200000.0,UHE.PH.MT.001269-6.01,12174,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-58.04589882599995,-14.76084017899997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
912,1375,Itamarati,Usinas Itamarati S.A., ,37500.0,997660800000.0,UTE.AI.MT.028121-2.01,10870,BIOMASSA,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-57.1957744499999,-14.75879801199994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
913,1515,Juba I,Itamarati Norte S.A. - Agropecuária,Rio Juba,42000.0,815961600000.0,UHE.PH.MT.001268-8.01,12174,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-58.10200089899997,-14.74052145899994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
914,447,Pelourinho,Centrais Eólicas Pelourinho S.A., ,21840.0,1451606400000.0,EOL.CV.BA.030793-9.01,6330,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.58673114999995,-14.52923503099995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
915,667,Borgo,Centrais Eólicas Borgo S.A., ,20160.0,1451606400000.0,EOL.CV.BA.030837-4.01,5843,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.58665107599999,-14.50840054299996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
916,826,Coqueirinho 2,Coqueirinho 2 Energia S.A., ,16000.0,1568851200000.0,EOL.CV.BA.031518-4.01,4638,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.65136407999998,-14.50305809499997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
917,351,Serra do Espinhaço,Centrais Eólicas Serra do Espinhaço S.A., ,18480.0,1451606400000.0,EOL.CV.BA.030802-1.01,5357,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.58285958199998,-14.49572373599993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
918,299,Papagaio,Papagaio Energia S.A., ,10000.0,1570147200000.0,EOL.CV.BA.031511-7.01,2899,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.64087206299997,-14.48147696599993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
919,326,Espigão,Centrais Eólicas Espigão S.A., ,10080.0,1451606400000.0,EOL.CV.BA.030803-0.01,2922,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.58525149599991,-14.47696268599999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
920,727,Tamanduá Mirim 2,Tamanduá Mirim 2 Energia S.A., ,16000.0,1573689600000.0,EOL.CV.BA.031606-7.01,4638,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.6655273389999,-14.47095341099998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
921,676,Caetité,Centrais Eólicas Caetité S.A., ,30240.0,1451606400000.0,EOL.CV.BA.030792-0.01,8765,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.5835585529999,-14.46886214899997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
922,783,Caititu,Central Eólica Caititu S.A., ,22200.0,1455580800000.0,EOL.CV.BA.030739-4.01,6435,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.64099568299999,-14.45280192399994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
923,959,Inhambu 2,Eólica Pindaí I Geração de Energia Ltda., ,16450.0,1617753600000.0,EOL.CV.BA.032487-6.01,4768,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.65047171299995,-14.45136197399999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
924,754,Teiú 2,Teiú 2 Energia S.A, ,8000.0,1574208000000.0,EOL.CV.BA.031431-5.01,2319,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.69171929199997,-14.44520867999997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
925,462,Arapapá,Arapapá Energia S.A., ,4000.0,1574294400000.0,EOL.CV.BA.031434-0.01,1159,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.69189379999993,-14.43188347099994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
926,515,Coqueirinho,Central Eólica Coqueirinho S.A., ,29600.0,1455667200000.0,EOL.CV.BA.030738-6.01,8580,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.62872018799994,-14.41988897299996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
927,385,Angical 2,Angical 2 Energia S.A., ,10000.0,1568678400000.0,EOL.CV.BA.031435-8.01,2899,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.64192930199997,-14.41903828399991,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
928,1014,Corrupião 2,Eólica Pindaí II Geração de Energia Ltda., ,18800.0,1617926400000.0,EOL.CV.BA.037019-3.01,5449,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.64112440299989,-14.41536205799994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
929,613,Acauã,Acauã Energia S.A., ,6000.0,1573603200000.0,EOL.CV.BA.031433-1.01,1739,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.65994184299996,-14.4127756349999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
930,976,Ararinha Azul,Eólica Pindaí III Geração de Energia Ltda., ,21150.0,1619481600000.0,EOL.CV.BA.037001-0.01,6130,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.64976084099993,-14.41267553199997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
931,986,Teiú 3,Eólica Pindaí IV Geração de Energia Ltda., ,23500.0,1638576000000.0,EOL.CV.BA.037093-2.01,6812,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.648646366,-14.408796417,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
932,47,MAX-01 (Nova Lacerda),MaxEnergia - Geração e Comercialização de Energia Ltda.,Córrego do Ouro,2500.0,1421798400000.0,CGH.PH.MT.029696-1.01,725,HIDRO,23,CENTRO-OESTE,51,Mato Grosso,MT,903202.446,-59.52070817000001,-14.40711779399993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
933,361,Inhambu,Central Eólica Inhambu S.A., ,31450.0,1454630400000.0,EOL.CV.BA.030751-3.01,9116,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.59385359799996,-14.39117105599997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
934,893,Tamanduá Mirim,Central Eólica Tamanduá Mirim S.A., ,29600.0,1455580800000.0,EOL.CV.BA.030753-0.01,8580,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.60938646199996,-14.37755199799996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
935,719,Angical,Central Eólica Angical S.A., ,12950.0,1454630400000.0,EOL.CV.BA.030732-7.01,3754,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.61368353799996,-14.34605667099994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
936,338,Teiu,Central Eólica Teiu S.A., ,16650.0,1454630400000.0,EOL.CV.BA.030731-9.01,4826,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.59109055199996,-14.33813839799998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
937,490,Caititu 2,Caititu 2 Energia S.A., ,10000.0,1580169600000.0,EOL.CV.BA.031432-3.01,2899,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.61280189099993,-14.33182168299994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
938,843,Caititu 3,Caititu 3 Energia S.A., ,10000.0,1580256000000.0,EOL.CV.BA.031459-5.01,2899,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.61027502699994,-14.32017748599999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
939,890,Corrupião,Central Eólica Corrupião S.A., ,27750.0,1454630400000.0,EOL.CV.BA.030752-1.01,8043,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.58526944499998,-14.292690776,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
940,305,Carcará,Carcará Energia S.A., ,10000.0,1581638400000.0,EOL.CV.BA.031447-1.01,2899,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.59324514699998,-14.28355940699995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
941,522,Corrupião 3,Corrupião 3 Energia S.A., ,10000.0,1581552000000.0,EOL.CV.BA.031458-7.01,2899,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.57548997799995,-14.27017055599998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
942,1532,Funil,Companhia Hidro Elétrica do São Francisco,Rio das Contas,30000.0,3715200000.0,UHE.PH.BA.027046-6.01,8696,HIDRO,15,NORDESTE,29,Bahia,BA,564732.45,-39.46204685199996,-14.22905584299994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
943,807,Caetité 3,Caetité 3 Energia Renovável S.A., ,30000.0,1412726400000.0,EOL.CV.BA.030448-4.01,8696,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.50699999999991,-14.21944444399997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
944,699,Guirapá,Centrais Eólicas Guirapá Ltda., ,28800.0,1404432000000.0,EOL.CV.BA.030342-9.01,8348,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.64138849599989,-14.21891461400001,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
945,702,Pindaí,"Centrais Eólicas Pindaí S.A.
", ,24000.0,1404432000000.0,EOL.CV.BA.030324-0.01,6957,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.65889864799989,-14.20213939399997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
946,535,Guanambi,Centrais Eólicas Guanambi Ltda., ,20800.0,1404432000000.0,EOL.CV.BA.030328-3.01,6029,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.61830983999994,-14.20170756399995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
947,635,Alvorada,Centrais Eólicas Alvorada Ltda., ,8000.0,1404432000000.0,EOL.CV.BA.030320-8.01,2319,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.59107259599998,-14.18515114399999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
948,409,Caetité 2,Caetité 2 Energia Renovável S.A., ,30000.0,1412726400000.0,EOL.CV.BA.030437-9.01,8696,EOL,15,NORDESTE,29,Bahia,BA,564732.45,-42.50299999999989,-14.18499999999992,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
